TrackingID,OrderID,Status_x,UpdatedAt,Status_y,OrderDate,Status
,2749,,,Delivered,2024-08-06 03:27:35,Delivered
,2750,,,In Transit,2024-07-30 17:46:35,In Transit
,2751,,,Delivered,2024-07-11 22:37:35,Delivered
,2752,,,Shipped,2024-07-13 19:16:35,Shipped
,2753,,,Shipped,2024-07-17 02:39:35,Shipped
,2754,,,In Transit,2024-07-13 02:24:35,In Transit
,2755,,,Delivered,2024-07-18 21:22:35,Delivered
,2756,,,Shipped,2024-08-05 19:54:35,Shipped
,2757,,,Shipped,2024-07-28 15:22:35,Shipped
,2758,,,Delivered,2024-07-14 11:44:35,Delivered
,2759,,,Delivered,2024-08-05 20:29:35,Delivered
,2760,,,Delivered,2024-07-11 20:32:35,Delivered
,2761,,,Shipped,2024-08-05 19:09:35,Shipped
,2762,,,Delivered,2024-07-30 21:20:35,Delivered
,2763,,,Delivered,2024-07-22 18:32:35,Delivered
,2764,,,Delivered,2024-08-08 04:20:35,Delivered
,2765,,,Delivered,2024-08-08 16:43:35,Delivered
,2766,,,Shipped,2024-07-20 00:28:35,Shipped
,2767,,,Shipped,2024-07-27 05:53:35,Shipped
,2768,,,In Transit,2024-08-07 08:57:35,In Transit
,2769,,,Shipped,2024-07-17 07:58:35,Shipped
,2770,,,In Transit,2024-08-06 21:28:35,In Transit
,2771,,,In Transit,2024-08-04 06:02:35,In Transit
,2772,,,Delivered,2024-07-25 06:19:35,Delivered
,2773,,,Delivered,2024-07-17 21:51:35,Delivered
,2774,,,Shipped,2024-07-22 00:39:35,Shipped
,2775,,,Delivered,2024-07-27 14:04:35,Delivered
,2776,,,In Transit,2024-07-17 16:16:35,In Transit
,2777,,,In Transit,2024-07-25 17:00:35,In Transit
,2778,,,Shipped,2024-08-10 01:10:35,Shipped
,2779,,,In Transit,2024-08-10 12:10:35,In Transit
,2780,,,Shipped,2024-07-30 09:45:35,Shipped
,2781,,,Delivered,2024-07-31 23:10:35,Delivered
,2782,,,Delivered,2024-07-18 22:18:35,Delivered
,2783,,,In Transit,2024-08-02 14:32:35,In Transit
,2784,,,Delivered,2024-07-31 19:46:35,Delivered
,2785,,,Shipped,2024-08-03 14:25:35,Shipped
,2786,,,Delivered,2024-07-26 13:31:35,Delivered
,2787,,,Delivered,2024-08-05 18:53:35,Delivered
,2788,,,Delivered,2024-07-11 18:30:35,Delivered
,2789,,,Shipped,2024-07-16 22:48:35,Shipped
,2790,,,In Transit,2024-08-01 06:11:35,In Transit
,2791,,,In Transit,2024-07-29 03:45:35,In Transit
,2792,,,In Transit,2024-07-25 22:45:35,In Transit
,2793,,,Delivered,2024-07-20 19:13:35,Delivered
,2794,,,Shipped,2024-07-29 06:29:35,Shipped
,2795,,,Delivered,2024-08-03 22:55:35,Delivered
,2796,,,In Transit,2024-08-04 01:40:35,In Transit
,2797,,,Shipped,2024-07-11 21:19:35,Shipped
,2798,,,Shipped,2024-07-26 22:20:35,Shipped
,2799,,,In Transit,2024-08-02 19:52:35,In Transit
,2800,,,Shipped,2024-08-02 01:19:35,Shipped
,2801,,,Shipped,2024-08-08 09:47:35,Shipped
,2802,,,Shipped,2024-07-31 04:10:35,Shipped
,2803,,,Delivered,2024-08-06 08:43:35,Delivered
,2804,,,In Transit,2024-07-11 20:24:35,In Transit
,2805,,,Delivered,2024-08-11 15:29:35,Delivered
,2806,,,In Transit,2024-08-02 06:51:35,In Transit
,2807,,,Shipped,2024-07-14 22:08:35,Shipped
,2808,,,In Transit,2024-07-30 01:28:35,In Transit
,2809,,,In Transit,2024-07-27 01:13:35,In Transit
,2810,,,Shipped,2024-07-11 19:09:35,Shipped
,2811,,,Shipped,2024-07-27 09:41:35,Shipped
,2812,,,In Transit,2024-07-29 01:14:35,In Transit
,2813,,,In Transit,2024-08-05 16:28:35,In Transit
,2814,,,Shipped,2024-08-09 12:41:35,Shipped
,2815,,,Shipped,2024-08-05 05:09:35,Shipped
,2816,,,Delivered,2024-07-23 05:18:35,Delivered
,2817,,,Delivered,2024-07-15 05:27:35,Delivered
,2818,,,In Transit,2024-08-08 14:10:35,In Transit
,2819,,,Shipped,2024-08-02 20:44:35,Shipped
,2820,,,Shipped,2024-08-11 00:26:35,Shipped
,2821,,,In Transit,2024-08-06 08:53:35,In Transit
,2822,,,In Transit,2024-07-16 21:10:35,In Transit
,2823,,,Delivered,2024-08-04 01:47:35,Delivered
,2824,,,Shipped,2024-07-29 16:40:35,Shipped
,2825,,,Delivered,2024-08-04 00:56:35,Delivered
,2826,,,In Transit,2024-08-11 07:50:35,In Transit
,2827,,,In Transit,2024-07-31 03:00:35,In Transit
,2828,,,Delivered,2024-07-17 23:09:35,Delivered
,2829,,,Delivered,2024-07-23 13:32:35,Delivered
,2830,,,In Transit,2024-07-13 20:07:35,In Transit
,2831,,,Shipped,2024-08-08 10:47:35,Shipped
,2832,,,Shipped,2024-07-13 04:31:35,Shipped
,2833,,,Delivered,2024-07-17 15:56:35,Delivered
,2834,,,Delivered,2024-07-26 20:04:35,Delivered
,2835,,,Delivered,2024-08-05 12:59:35,Delivered
,2836,,,In Transit,2024-07-23 20:39:35,In Transit
,2837,,,In Transit,2024-08-04 11:14:35,In Transit
,2838,,,Shipped,2024-08-03 18:42:35,Shipped
,2839,,,Shipped,2024-08-09 04:04:35,Shipped
,2840,,,Delivered,2024-08-03 00:43:35,Delivered
,2841,,,Shipped,2024-07-23 02:38:35,Shipped
,2842,,,Delivered,2024-07-24 01:47:35,Delivered
,2843,,,Delivered,2024-07-15 08:05:35,Delivered
,2844,,,Shipped,2024-08-08 12:43:35,Shipped
,2845,,,Delivered,2024-08-08 19:49:35,Delivered
,2846,,,In Transit,2024-07-28 00:46:35,In Transit
,2847,,,Shipped,2024-08-01 07:59:35,Shipped
,2848,,,In Transit,2024-07-30 16:51:35,In Transit
,2849,,,Shipped,2024-07-31 19:28:35,Shipped
,2850,,,In Transit,2024-07-31 17:20:35,In Transit
,2851,,,In Transit,2024-07-15 19:02:35,In Transit
,2852,,,Delivered,2024-08-03 02:35:35,Delivered
,2853,,,Shipped,2024-08-09 01:05:35,Shipped
,2854,,,Delivered,2024-07-30 23:02:35,Delivered
,2855,,,Shipped,2024-07-12 15:08:35,Shipped
,2856,,,In Transit,2024-07-19 17:51:35,In Transit
,2857,,,Delivered,2024-07-18 23:49:35,Delivered
,2858,,,Shipped,2024-07-14 04:22:35,Shipped
,2859,,,Delivered,2024-08-10 02:20:35,Delivered
,2860,,,Delivered,2024-08-07 23:20:35,Delivered
,2861,,,Shipped,2024-08-10 08:37:35,Shipped
,2862,,,Delivered,2024-07-13 11:09:35,Delivered
,2863,,,In Transit,2024-08-01 07:28:35,In Transit
,2864,,,In Transit,2024-07-16 01:20:35,In Transit
,2865,,,Shipped,2024-08-09 17:49:35,Shipped
,2866,,,Delivered,2024-07-15 20:35:35,Delivered
,2867,,,Delivered,2024-07-16 04:21:35,Delivered
,2868,,,Delivered,2024-08-02 03:51:35,Delivered
,2869,,,In Transit,2024-07-19 23:49:35,In Transit
,2870,,,In Transit,2024-08-05 09:36:35,In Transit
,2871,,,Shipped,2024-07-29 19:07:35,Shipped
,2872,,,Shipped,2024-07-22 04:35:35,Shipped
,2873,,,In Transit,2024-07-11 21:51:35,In Transit
,2874,,,Shipped,2024-08-01 01:06:35,Shipped
,2875,,,Shipped,2024-08-10 14:13:35,Shipped
,2876,,,Delivered,2024-08-09 15:48:35,Delivered
,2877,,,In Transit,2024-08-01 22:14:35,In Transit
,2878,,,In Transit,2024-08-01 10:54:35,In Transit
,2879,,,Delivered,2024-07-28 19:55:35,Delivered
,2880,,,Delivered,2024-07-26 00:51:35,Delivered
,2881,,,Delivered,2024-07-30 08:42:35,Delivered
,2882,,,In Transit,2024-08-03 01:43:35,In Transit
,2883,,,In Transit,2024-08-03 01:17:35,In Transit
,2884,,,Shipped,2024-07-21 07:33:35,Shipped
,2885,,,Delivered,2024-07-21 02:12:35,Delivered
,2886,,,In Transit,2024-07-30 22:50:35,In Transit
,2887,,,Shipped,2024-08-05 11:36:35,Shipped
,2888,,,In Transit,2024-08-11 15:11:35,In Transit
,2889,,,In Transit,2024-07-29 06:25:35,In Transit
,2890,,,Delivered,2024-08-04 18:09:35,Delivered
,2891,,,In Transit,2024-07-17 22:35:35,In Transit
,2892,,,In Transit,2024-07-22 23:06:35,In Transit
,2893,,,In Transit,2024-08-01 06:51:35,In Transit
,2894,,,Delivered,2024-08-04 14:54:35,Delivered
,2895,,,In Transit,2024-07-25 18:35:35,In Transit
,2896,,,Delivered,2024-08-10 22:30:35,Delivered
,2897,,,Shipped,2024-07-26 04:25:35,Shipped
,2898,,,Shipped,2024-07-23 04:33:35,Shipped
,2899,,,Shipped,2024-07-20 16:39:35,Shipped
,2900,,,In Transit,2024-07-15 15:09:35,In Transit
,2901,,,Shipped,2024-07-18 00:28:35,Shipped
,2902,,,Delivered,2024-08-06 02:00:35,Delivered
,2903,,,Shipped,2024-08-02 11:31:35,Shipped
,2904,,,Shipped,2024-08-07 01:32:35,Shipped
,2905,,,Shipped,2024-08-06 14:43:35,Shipped
,2906,,,Delivered,2024-08-02 01:51:35,Delivered
,2907,,,Shipped,2024-08-01 07:23:35,Shipped
,2908,,,Delivered,2024-07-24 14:09:35,Delivered
,2909,,,Shipped,2024-07-18 15:53:35,Shipped
,2910,,,Shipped,2024-07-13 17:30:35,Shipped
,2911,,,Shipped,2024-07-26 07:36:35,Shipped
,2912,,,Shipped,2024-07-22 19:49:35,Shipped
,2913,,,Shipped,2024-08-09 11:11:35,Shipped
,2914,,,Delivered,2024-07-23 13:36:35,Delivered
,2915,,,Shipped,2024-08-07 09:15:35,Shipped
,2916,,,In Transit,2024-08-03 00:45:35,In Transit
,2917,,,Shipped,2024-08-02 11:22:35,Shipped
,2918,,,Delivered,2024-07-14 05:29:35,Delivered
,2919,,,Shipped,2024-07-29 00:47:35,Shipped
,2920,,,Shipped,2024-07-23 12:02:35,Shipped
,2921,,,Delivered,2024-07-13 11:35:35,Delivered
,2922,,,Shipped,2024-07-12 14:47:35,Shipped
,2923,,,Shipped,2024-07-26 04:34:35,Shipped
,2924,,,Shipped,2024-08-06 00:54:35,Shipped
,2925,,,Shipped,2024-08-06 03:19:35,Shipped
,2926,,,Delivered,2024-08-04 13:04:35,Delivered
,2927,,,In Transit,2024-08-01 22:12:35,In Transit
,2928,,,Shipped,2024-07-13 16:56:35,Shipped
,2929,,,Shipped,2024-07-16 04:34:35,Shipped
,2930,,,In Transit,2024-07-15 05:22:35,In Transit
,2931,,,Shipped,2024-07-28 12:24:35,Shipped
,2932,,,Delivered,2024-07-16 12:16:35,Delivered
,2933,,,In Transit,2024-07-29 02:58:35,In Transit
,2934,,,Shipped,2024-07-14 18:02:35,Shipped
,2935,,,Shipped,2024-08-02 16:55:35,Shipped
,2936,,,In Transit,2024-07-28 17:17:35,In Transit
,2937,,,Delivered,2024-08-02 17:02:35,Delivered
,2938,,,Shipped,2024-07-24 16:52:35,Shipped
,2939,,,Shipped,2024-08-02 03:36:35,Shipped
,2940,,,Delivered,2024-07-30 07:02:35,Delivered
,2941,,,Delivered,2024-08-06 15:19:35,Delivered
,2942,,,In Transit,2024-08-02 10:50:35,In Transit
,2943,,,In Transit,2024-07-17 09:25:35,In Transit
,2944,,,Shipped,2024-07-20 19:25:35,Shipped
,2945,,,Shipped,2024-07-26 17:57:35,Shipped
,2946,,,In Transit,2024-08-06 08:47:35,In Transit
,2947,,,In Transit,2024-07-18 04:30:35,In Transit
,2948,,,In Transit,2024-07-21 00:12:35,In Transit
,2949,,,Shipped,2024-07-21 22:42:35,Shipped
,2950,,,Delivered,2024-08-10 09:55:35,Delivered
,2951,,,In Transit,2024-07-14 06:07:35,In Transit
,2952,,,Delivered,2024-07-25 01:20:35,Delivered
,2953,,,Delivered,2024-08-06 05:49:35,Delivered
,2954,,,Delivered,2024-08-07 00:14:35,Delivered
,2955,,,Delivered,2024-07-24 20:44:35,Delivered
,2956,,,Shipped,2024-07-15 07:38:35,Shipped
,2957,,,Shipped,2024-07-29 08:55:35,Shipped
,2958,,,Delivered,2024-07-26 02:50:35,Delivered
,2959,,,In Transit,2024-08-03 14:29:35,In Transit
,2960,,,Delivered,2024-07-27 11:44:35,Delivered
,2961,,,In Transit,2024-07-23 04:59:35,In Transit
,2962,,,Shipped,2024-07-15 10:20:35,Shipped
,2963,,,In Transit,2024-07-26 02:14:35,In Transit
,2964,,,Shipped,2024-08-08 05:05:35,Shipped
,2965,,,Shipped,2024-07-29 01:39:35,Shipped
,2966,,,Delivered,2024-07-23 23:14:35,Delivered
,2967,,,Delivered,2024-07-15 07:50:35,Delivered
,2968,,,Shipped,2024-07-16 06:11:35,Shipped
,2969,,,In Transit,2024-08-02 17:13:35,In Transit
,2970,,,In Transit,2024-07-31 06:10:35,In Transit
,2971,,,Shipped,2024-08-09 07:24:35,Shipped
,2972,,,Delivered,2024-07-23 20:44:35,Delivered
,2973,,,Delivered,2024-08-05 13:22:35,Delivered
,2974,,,Shipped,2024-08-06 21:01:35,Shipped
,2975,,,Shipped,2024-07-22 05:16:35,Shipped
,2976,,,Shipped,2024-07-17 15:03:35,Shipped
,2977,,,Delivered,2024-07-13 14:50:35,Delivered
,2978,,,Shipped,2024-08-03 03:57:35,Shipped
,2979,,,In Transit,2024-07-20 18:29:35,In Transit
,2980,,,Shipped,2024-07-13 07:11:35,Shipped
,2981,,,In Transit,2024-07-14 16:43:35,In Transit
,2982,,,Delivered,2024-08-01 08:47:35,Delivered
,2983,,,In Transit,2024-07-24 16:39:35,In Transit
,2984,,,In Transit,2024-08-03 14:16:35,In Transit
,2985,,,In Transit,2024-07-16 13:18:35,In Transit
,2986,,,In Transit,2024-07-14 10:27:35,In Transit
,2987,,,Shipped,2024-08-04 03:52:35,Shipped
,2988,,,In Transit,2024-07-15 20:58:35,In Transit
,2989,,,In Transit,2024-07-29 17:23:35,In Transit
,2990,,,Shipped,2024-07-27 00:40:35,Shipped
,2991,,,Shipped,2024-08-04 05:26:35,Shipped
,2992,,,Shipped,2024-07-24 04:05:35,Shipped
,2993,,,Delivered,2024-08-11 11:01:35,Delivered
,2994,,,Shipped,2024-07-29 15:43:35,Shipped
,2995,,,Delivered,2024-07-30 12:32:35,Delivered
,2996,,,Shipped,2024-07-30 07:23:35,Shipped
,2997,,,In Transit,2024-07-27 16:28:35,In Transit
,2998,,,Delivered,2024-07-28 14:06:35,Delivered
,2999,,,In Transit,2024-08-07 05:58:35,In Transit
,3000,,,Shipped,2024-08-05 11:45:35,Shipped
,3001,,,Shipped,2024-07-25 09:34:35,Shipped
,3002,,,Delivered,2024-07-26 12:36:35,Delivered
,3003,,,In Transit,2024-07-29 17:14:35,In Transit
,3004,,,Shipped,2024-07-19 14:09:35,Shipped
,3005,,,Shipped,2024-08-11 07:43:35,Shipped
,3006,,,Shipped,2024-07-13 00:16:35,Shipped
,3007,,,Delivered,2024-07-14 05:57:35,Delivered
,3008,,,Delivered,2024-07-15 18:50:35,Delivered
,3009,,,In Transit,2024-07-12 21:52:35,In Transit
,3010,,,In Transit,2024-08-03 14:57:35,In Transit
,3011,,,Shipped,2024-08-06 21:33:35,Shipped
,3012,,,In Transit,2024-07-23 16:09:35,In Transit
,3013,,,Shipped,2024-08-03 19:43:35,Shipped
,3014,,,Shipped,2024-08-07 06:31:35,Shipped
,3015,,,Shipped,2024-07-29 17:33:35,Shipped
,3016,,,Shipped,2024-07-15 07:48:35,Shipped
,3017,,,Shipped,2024-07-19 23:57:35,Shipped
,3018,,,Delivered,2024-07-30 20:10:35,Delivered
,3019,,,In Transit,2024-08-04 12:53:35,In Transit
,3020,,,Delivered,2024-08-08 20:08:35,Delivered
,3021,,,In Transit,2024-08-08 07:14:35,In Transit
,3022,,,Delivered,2024-07-26 20:26:35,Delivered
,3023,,,Shipped,2024-07-25 03:40:35,Shipped
,3024,,,Delivered,2024-08-10 19:53:35,Delivered
,3025,,,In Transit,2024-08-07 12:07:35,In Transit
,3026,,,Delivered,2024-07-18 04:42:35,Delivered
,3027,,,Delivered,2024-07-23 19:54:35,Delivered
,3028,,,Shipped,2024-07-22 07:48:35,Shipped
,3029,,,Shipped,2024-07-30 06:29:35,Shipped
,3030,,,Shipped,2024-08-06 04:55:35,Shipped
,3031,,,Shipped,2024-07-14 01:22:35,Shipped
,3032,,,Delivered,2024-07-24 18:24:35,Delivered
,3033,,,Delivered,2024-07-21 05:37:35,Delivered
,3034,,,In Transit,2024-07-19 03:46:35,In Transit
,3035,,,In Transit,2024-07-20 18:50:35,In Transit
,3036,,,In Transit,2024-07-22 17:53:35,In Transit
,3037,,,In Transit,2024-07-29 05:42:35,In Transit
,3038,,,Delivered,2024-07-22 18:11:35,Delivered
,3039,,,In Transit,2024-07-15 23:52:35,In Transit
,3040,,,Shipped,2024-07-26 09:52:35,Shipped
,3041,,,Delivered,2024-08-05 00:32:35,Delivered
,3042,,,Shipped,2024-07-29 17:40:35,Shipped
,3043,,,Delivered,2024-07-16 04:49:35,Delivered
,3044,,,In Transit,2024-07-23 05:08:35,In Transit
,3045,,,Shipped,2024-07-27 07:39:35,Shipped
,3046,,,In Transit,2024-07-14 22:06:35,In Transit
,3047,,,In Transit,2024-08-10 01:44:35,In Transit
,3048,,,Delivered,2024-08-04 00:06:35,Delivered
,3049,,,In Transit,2024-07-21 22:25:35,In Transit
,3050,,,Shipped,2024-07-30 10:04:35,Shipped
,3051,,,Shipped,2024-07-27 08:08:35,Shipped
,3052,,,Delivered,2024-07-13 17:11:35,Delivered
,3053,,,In Transit,2024-07-12 14:12:35,In Transit
,3054,,,Delivered,2024-07-14 05:43:35,Delivered
,3055,,,Shipped,2024-08-02 05:14:35,Shipped
,3056,,,In Transit,2024-07-14 02:00:35,In Transit
,3057,,,Delivered,2024-07-15 09:54:35,Delivered
,3058,,,In Transit,2024-07-27 05:38:35,In Transit
,3059,,,Shipped,2024-08-10 17:36:35,Shipped
,3060,,,Delivered,2024-07-24 13:12:35,Delivered
,3061,,,In Transit,2024-07-13 03:09:35,In Transit
,3062,,,Delivered,2024-07-24 00:33:35,Delivered
,3063,,,Delivered,2024-08-02 08:57:35,Delivered
,3064,,,In Transit,2024-07-30 12:42:35,In Transit
,3065,,,In Transit,2024-07-20 06:45:35,In Transit
,3066,,,Delivered,2024-07-27 17:08:35,Delivered
,3067,,,Delivered,2024-08-08 15:19:35,Delivered
,3068,,,Shipped,2024-08-06 00:23:35,Shipped
,3069,,,Delivered,2024-08-10 02:13:35,Delivered
,3070,,,In Transit,2024-08-02 04:56:35,In Transit
,3071,,,Shipped,2024-08-02 08:04:35,Shipped
,3072,,,In Transit,2024-08-11 07:49:35,In Transit
,3073,,,Shipped,2024-08-05 09:15:35,Shipped
,3074,,,In Transit,2024-07-20 15:00:35,In Transit
,3075,,,Delivered,2024-08-02 08:13:35,Delivered
,3076,,,In Transit,2024-07-26 18:36:35,In Transit
,3077,,,Delivered,2024-07-12 08:31:35,Delivered
,3078,,,Delivered,2024-08-05 18:48:35,Delivered
,3079,,,Shipped,2024-08-07 20:34:35,Shipped
,3080,,,Shipped,2024-07-20 23:00:35,Shipped
,3081,,,In Transit,2024-07-12 21:30:35,In Transit
,3082,,,In Transit,2024-07-14 07:43:35,In Transit
,3083,,,In Transit,2024-07-22 09:29:35,In Transit
,3084,,,In Transit,2024-07-16 21:21:35,In Transit
,3085,,,Shipped,2024-08-11 05:59:35,Shipped
,3086,,,In Transit,2024-07-21 05:29:35,In Transit
,3087,,,In Transit,2024-07-21 21:45:35,In Transit
,3088,,,In Transit,2024-07-31 07:56:35,In Transit
,3089,,,Delivered,2024-07-29 00:55:35,Delivered
,3090,,,Shipped,2024-07-20 17:51:35,Shipped
,3091,,,Shipped,2024-07-16 16:51:35,Shipped
,3092,,,Delivered,2024-07-30 12:28:35,Delivered
,3093,,,In Transit,2024-07-22 18:05:35,In Transit
,3094,,,Delivered,2024-07-21 00:58:35,Delivered
,3095,,,Delivered,2024-08-04 03:59:35,Delivered
,3096,,,Shipped,2024-07-12 16:06:35,Shipped
,3097,,,Shipped,2024-07-15 19:54:35,Shipped
,3098,,,Delivered,2024-07-30 03:07:35,Delivered
,3099,,,Delivered,2024-08-06 04:06:35,Delivered
,3100,,,Delivered,2024-07-31 22:13:35,Delivered
,3101,,,In Transit,2024-08-11 11:17:35,In Transit
,3102,,,Shipped,2024-07-16 08:55:35,Shipped
,3103,,,Delivered,2024-08-05 08:35:35,Delivered
,3104,,,Delivered,2024-07-21 20:56:35,Delivered
,3105,,,Shipped,2024-08-08 23:15:35,Shipped
,3106,,,Delivered,2024-07-15 11:43:35,Delivered
,3107,,,Delivered,2024-07-17 21:14:35,Delivered
,3108,,,In Transit,2024-07-24 22:08:35,In Transit
,3109,,,Shipped,2024-08-03 00:29:35,Shipped
,3110,,,Shipped,2024-07-14 23:47:35,Shipped
,3111,,,In Transit,2024-08-03 19:52:35,In Transit
,3112,,,In Transit,2024-07-23 18:50:35,In Transit
,3113,,,Delivered,2024-07-29 03:25:35,Delivered
,3114,,,Shipped,2024-07-25 00:45:35,Shipped
,3115,,,Delivered,2024-07-20 19:16:35,Delivered
,3116,,,Shipped,2024-07-21 14:04:35,Shipped
,3117,,,In Transit,2024-07-27 22:44:35,In Transit
,3118,,,Delivered,2024-07-27 20:37:35,Delivered
,3119,,,Delivered,2024-08-01 19:16:35,Delivered
,3120,,,Shipped,2024-07-23 04:03:35,Shipped
,3121,,,In Transit,2024-08-08 07:46:35,In Transit
,3122,,,Shipped,2024-07-18 13:43:35,Shipped
,3123,,,In Transit,2024-07-24 02:30:35,In Transit
,3124,,,Delivered,2024-07-29 03:21:35,Delivered
,3125,,,Shipped,2024-08-01 15:57:35,Shipped
,3126,,,Shipped,2024-07-21 10:11:35,Shipped
,3127,,,In Transit,2024-07-21 00:19:35,In Transit
,3128,,,Delivered,2024-07-13 00:48:35,Delivered
,3129,,,Delivered,2024-07-15 12:03:35,Delivered
,3130,,,Shipped,2024-08-09 15:11:35,Shipped
,3131,,,Delivered,2024-08-03 00:52:35,Delivered
,3132,,,Delivered,2024-08-09 10:36:35,Delivered
,3133,,,In Transit,2024-07-26 14:02:35,In Transit
,3134,,,Delivered,2024-08-06 14:10:35,Delivered
,3135,,,Shipped,2024-07-26 14:25:35,Shipped
,3136,,,In Transit,2024-07-18 03:31:35,In Transit
,3137,,,In Transit,2024-07-29 17:43:35,In Transit
,3138,,,Shipped,2024-08-06 09:58:35,Shipped
,3139,,,Shipped,2024-07-24 05:49:35,Shipped
,3140,,,Delivered,2024-07-28 01:34:35,Delivered
,3141,,,Delivered,2024-07-23 10:34:35,Delivered
,3142,,,In Transit,2024-08-04 08:59:35,In Transit
,3143,,,In Transit,2024-07-27 13:31:35,In Transit
,3144,,,Shipped,2024-07-13 17:21:35,Shipped
,3145,,,In Transit,2024-07-27 04:30:35,In Transit
,3146,,,Delivered,2024-07-15 13:08:35,Delivered
,3147,,,Delivered,2024-07-30 23:51:35,Delivered
,3148,,,In Transit,2024-07-13 23:53:35,In Transit
,3149,,,In Transit,2024-08-07 20:27:35,In Transit
,3150,,,Delivered,2024-08-05 03:27:35,Delivered
,3151,,,Shipped,2024-07-31 00:44:35,Shipped
,3152,,,Shipped,2024-08-06 14:22:35,Shipped
,3153,,,Shipped,2024-07-31 07:16:35,Shipped
,3154,,,Delivered,2024-07-20 11:17:35,Delivered
,3155,,,Delivered,2024-08-09 22:39:35,Delivered
,3156,,,Shipped,2024-08-05 03:10:35,Shipped
,3157,,,Delivered,2024-08-04 23:38:35,Delivered
,3158,,,In Transit,2024-07-19 12:28:35,In Transit
,3159,,,In Transit,2024-08-02 16:44:35,In Transit
,3160,,,Delivered,2024-08-05 00:59:35,Delivered
,3161,,,Delivered,2024-08-10 14:33:35,Delivered
,3162,,,Delivered,2024-07-22 20:24:35,Delivered
,3163,,,Delivered,2024-07-15 11:15:35,Delivered
,3164,,,Shipped,2024-07-22 13:40:35,Shipped
,3165,,,Delivered,2024-08-09 22:37:35,Delivered
,3166,,,Delivered,2024-08-11 12:57:35,Delivered
,3167,,,Delivered,2024-08-08 05:08:35,Delivered
,3168,,,Shipped,2024-08-02 20:53:35,Shipped
,3169,,,Delivered,2024-08-11 08:14:35,Delivered
,3170,,,In Transit,2024-08-03 08:22:35,In Transit
,3171,,,In Transit,2024-08-07 13:41:35,In Transit
,3172,,,Shipped,2024-07-20 21:32:35,Shipped
,3173,,,Shipped,2024-08-04 12:07:35,Shipped
,3174,,,In Transit,2024-07-24 22:14:35,In Transit
,3175,,,In Transit,2024-07-27 11:25:35,In Transit
,3176,,,Delivered,2024-07-22 15:14:35,Delivered
,3177,,,Shipped,2024-07-20 06:29:35,Shipped
,3178,,,Delivered,2024-07-13 21:03:35,Delivered
,3179,,,Delivered,2024-08-07 00:06:35,Delivered
,3180,,,In Transit,2024-08-04 19:34:35,In Transit
,3181,,,In Transit,2024-08-09 08:35:35,In Transit
,3182,,,Delivered,2024-08-02 15:32:35,Delivered
,3183,,,In Transit,2024-08-09 16:29:35,In Transit
,3184,,,Shipped,2024-08-10 14:27:35,Shipped
,3185,,,In Transit,2024-07-14 13:09:35,In Transit
,3186,,,Shipped,2024-07-13 18:03:35,Shipped
,3187,,,In Transit,2024-08-04 23:00:35,In Transit
,3188,,,Shipped,2024-07-17 05:08:35,Shipped
,3189,,,Delivered,2024-07-20 02:19:35,Delivered
,3190,,,In Transit,2024-07-23 14:56:35,In Transit
,3191,,,Shipped,2024-08-05 00:10:35,Shipped
,3192,,,Delivered,2024-07-13 04:16:35,Delivered
,3193,,,Delivered,2024-08-08 18:22:35,Delivered
,3194,,,Delivered,2024-08-07 23:14:35,Delivered
,3195,,,Delivered,2024-07-29 04:13:35,Delivered
,3196,,,Shipped,2024-08-03 07:20:35,Shipped
,3197,,,Delivered,2024-08-07 20:52:35,Delivered
,3198,,,In Transit,2024-07-29 03:45:35,In Transit
,3199,,,Shipped,2024-07-21 02:44:35,Shipped
,3200,,,Shipped,2024-08-11 08:06:35,Shipped
,3201,,,In Transit,2024-07-26 10:35:35,In Transit
,3202,,,Delivered,2024-07-26 22:09:35,Delivered
,3203,,,Delivered,2024-08-02 01:15:35,Delivered
,3204,,,Shipped,2024-08-09 04:28:35,Shipped
,3205,,,In Transit,2024-08-02 10:11:35,In Transit
,3206,,,In Transit,2024-07-16 04:41:35,In Transit
,3207,,,In Transit,2024-07-25 22:47:35,In Transit
,3208,,,Shipped,2024-07-16 03:01:35,Shipped
,3209,,,In Transit,2024-07-18 15:04:35,In Transit
,3210,,,In Transit,2024-08-06 23:35:35,In Transit
,3211,,,Delivered,2024-07-22 10:14:35,Delivered
,3212,,,Delivered,2024-07-16 13:48:35,Delivered
,3213,,,In Transit,2024-07-20 10:10:35,In Transit
,3214,,,In Transit,2024-08-08 05:31:35,In Transit
,3215,,,In Transit,2024-07-17 08:30:35,In Transit
,3216,,,Shipped,2024-07-17 16:58:35,Shipped
,3217,,,In Transit,2024-08-08 03:48:35,In Transit
,3218,,,Shipped,2024-07-12 13:25:35,Shipped
,3219,,,Shipped,2024-07-30 15:03:35,Shipped
,3220,,,Shipped,2024-07-24 10:56:35,Shipped
,3221,,,Shipped,2024-07-19 03:09:35,Shipped
,3222,,,Delivered,2024-07-27 11:50:35,Delivered
,3223,,,Delivered,2024-07-20 01:04:35,Delivered
,3224,,,Shipped,2024-07-28 22:41:35,Shipped
,3225,,,Delivered,2024-07-30 12:39:35,Delivered
,3226,,,Shipped,2024-07-17 05:06:35,Shipped
,3227,,,Shipped,2024-08-02 12:58:35,Shipped
,3228,,,Delivered,2024-07-21 13:55:35,Delivered
,3229,,,Delivered,2024-08-08 07:40:35,Delivered
